"month","day","year","13055040","Monteria"
"09","05","2014",NA,NA
"09","06","2014",NA,NA
"09","07","2014",NA,NA
"09","08","2014",NA,NA
"09","09","2014",NA,NA
"09","10","2014",NA,NA
"09","11","2014",NA,NA
"09","12","2014",NA,NA
"09","13","2014",NA,NA
"09","14","2014",NA,NA
"09","15","2014",NA,NA
"09","16","2014",NA,NA
"09","17","2014",NA,NA
"09","18","2014",NA,NA
"09","19","2014",NA,NA
"09","20","2014",NA,NA
"09","21","2014",NA,NA
"09","22","2014",NA,NA
"09","23","2014",NA,NA
"09","24","2014",367.234449760766,NA
"09","25","2014",115.665071770335,NA
"09","26","2014",339.071770334928,NA
"09","27","2014",366.717703349282,NA
"09","28","2014",218.153110047847,NA
"09","29","2014",NA,NA
"09","30","2014",297.043062200957,NA
"10","01","2014",308.842105263158,NA
"10","02","2014",415.894736842105,NA
"10","03","2014",383.167464114833,NA
"10","04","2014",312.459330143541,NA
"10","05","2014",230.727272727273,NA
"10","06","2014",374.468899521531,NA
"10","07","2014",336.832535885167,NA
"10","08","2014",NA,NA
"10","09","2014",154.334928229665,NA
"10","10","2014",384.88995215311,NA
"10","11","2014",234.688995215311,NA
"10","12","2014",257.511961722488,NA
"10","13","2014",330.976076555024,NA
"10","14","2014",226.421052631579,NA
"10","15","2014",323.913875598086,NA
"10","16","2014",302.813397129187,NA
"10","17","2014",NA,NA
"10","18","2014",328.047846889952,NA
"10","19","2014",297.473684210526,NA
"10","20","2014",236.583732057416,NA
"10","21","2014",NA,NA
"10","22","2014",NA,NA
"10","23","2014",270.172248803828,NA
"10","24","2014",221.081339712919,NA
"10","25","2014",NA,NA
"10","26","2014",282.315789473684,NA
"10","27","2014",NA,NA
"10","28","2014",254.411483253589,NA
"10","29","2014",NA,NA
"10","30","2014",NA,NA
"10","31","2014",NA,NA
"11","01","2014",NA,NA
"11","02","2014",NA,NA
"11","03","2014",372.746411483254,NA
"11","04","2014",285.244019138756,NA
"11","05","2014",411.416267942584,NA
"11","06","2014",NA,NA
"11","07","2014",NA,NA
"11","08","2014",258.114832535885,NA
"11","09","2014",220.995215311005,NA
"11","10","2014",118.421052631579,NA
"11","11","2014",259.492822966507,NA
"11","12","2014",337.607655502392,NA
"11","13","2014",NA,NA
"11","14","2014",NA,NA
"11","15","2014",NA,NA
"11","16","2014",NA,NA
"11","17","2014",NA,NA
"11","18","2014",349.837320574163,NA
"11","19","2014",NA,NA
"11","20","2014",NA,NA
"11","21","2014",NA,NA
"11","22","2014",NA,NA
"11","23","2014",NA,NA
"11","24","2014",NA,NA
"11","25","2014",NA,NA
"11","26","2014",213.157894736842,NA
"11","27","2014",NA,NA
"11","28","2014",283.952153110048,NA
"11","29","2014",324.602870813397,NA
"11","30","2014",NA,NA
"12","01","2014",260.267942583732,NA
"12","02","2014",197.397129186603,NA
"12","03","2014",NA,NA
"12","04","2014",NA,NA
"12","05","2014",NA,NA
"12","06","2014",253.377990430622,NA
"12","07","2014",349.320574162679,NA
"12","08","2014",178.277511961722,NA
"12","09","2014",250.277511961722,NA
"12","10","2014",335.368421052632,NA
"12","11","2014",363.617224880383,NA
"12","12","2014",344.497607655502,399.703349282297
"12","13","2014",NA,271.980861244019
"12","14","2014",376.277511961722,347.511961722488
"12","15","2014",172.937799043062,245.023923444976
"12","16","2014",263.023923444976,335.885167464115
"12","17","2014",318.574162679426,347.167464114833
"12","18","2014",NA,320.296650717703
"12","19","2014",323.397129186603,391.77990430622
"12","20","2014",281.712918660287,375.244019138756
"12","21","2014",249.416267942584,302.641148325359
"12","22","2014",318.746411483254,372.057416267943
"12","23","2014",NA,342.947368421053
"12","24","2014",NA,404.612440191388
"12","25","2014",NA,409.090909090909
"12","26","2014",NA,454.478468899522
"12","27","2014",NA,408.746411483254
"12","28","2014",303.846889952153,386.612440191388
"12","29","2014",NA,411.33014354067
"12","30","2014",NA,366.88995215311
"12","31","2014",355.77990430622,396.344497607656
"01","01","2015",390.746411483254,462.918660287081
"01","02","2015",387.043062200957,456.803827751196
"01","03","2015",387.387559808612,461.368421052632
"01","04","2015",378.258373205742,451.894736842105
"01","05","2015",394.535885167464,459.732057416268
"01","06","2015",393.502392344498,456.114832535885
"01","07","2015",383.511961722488,449.311004784689
"01","08","2015",337.521531100479,374.727272727273
"01","09","2015",381.617224880383,400.995215311005
"01","10","2015",370.076555023923,416.239234449761
"01","11","2015",322.105263157895,398.239234449761
"01","12","2015",304.708133971292,378.430622009569
"01","13","2015",331.062200956938,372.66028708134
"01","14","2015",297.473684210526,356.641148325359
"01","15","2015",244.765550239234,304.708133971292
"01","16","2015",257.598086124402,290.755980861244
"01","17","2015",150.114832535885,200.066985645933
"01","18","2015",253.808612440191,319.090909090909
"01","19","2015",171.818181818182,202.564593301435
"01","20","2015",146.325358851675,192.401913875598
"01","21","2015",229.004784688995,247.77990430622
"01","22","2015",216.861244019139,282.143540669856
"01","23","2015",265.866028708134,280.851674641148
"01","24","2015",265.177033492823,310.047846889952
"01","25","2015",341.483253588517,397.980861244019
"01","26","2015",278.181818181818,301.607655502392
"01","27","2015",268.191387559809,276.287081339713
"01","28","2015",265.952153110048,351.55980861244
"01","29","2015",312.028708133971,373.521531100479
"01","30","2015",323.913875598086,390.057416267943
"01","31","2015",221.33971291866,283.090909090909
"02","01","2015",295.492822966507,345.186602870813
"02","02","2015",331.062200956938,400.564593301435
"02","03","2015",350.612440191388,380.583732057416
"02","04","2015",343.980861244019,429.674641148325
"02","05","2015",331.665071770335,406.507177033493
"02","06","2015",313.148325358852,325.808612440191
"02","07","2015",274.392344497608,305.224880382775
"02","08","2015",219.1004784689,239.598086124402
"02","09","2015",282.057416267943,394.794258373206
"02","10","2015",292.392344497608,379.980861244019
"02","11","2015",277.234449760766,249.416267942584
"02","12","2015",336.746411483254,361.291866028708
"02","13","2015",331.234449760766,372.832535885167
"02","14","2015",258.459330143541,323.741626794258
"02","15","2015",297.818181818182,372.66028708134
"02","16","2015",390.574162679426,483.157894736842
"02","17","2015",338.985645933014,426.22966507177
"02","18","2015",300.746411483254,370.076555023923
"02","19","2015",217.291866028708,279.99043062201
"02","20","2015",412.622009569378,458.00956937799
"02","21","2015",418.478468899522,461.11004784689
"02","22","2015",430.622009569378,483.33014354067
"02","23","2015",437.33971291866,482.382775119617
"02","24","2015",427.607655502392,455.856459330144
"02","25","2015",387.645933014354,450.861244019139
"02","26","2015",401.598086124402,436.133971291866
"02","27","2015",394.44976076555,425.368421052632
"02","28","2015",344.325358851675,398.066985645933
"03","01","2015",407.540669856459,482.641148325359
"03","02","2015",420.803827751196,475.062200956938
"03","03","2015",421.665071770335,517.866028708134
"03","04","2015",441.215311004785,514.507177033493
"03","05","2015",423.387559808612,491.684210526316
"03","06","2015",405.645933014354,474.200956937799
"03","07","2015",382.22009569378,438.717703349282
"03","08","2015",408.143540669856,481.435406698565
"03","09","2015",369.904306220096,445.263157894737
"03","10","2015",371.196172248804,471.961722488038
"03","11","2015",349.492822966507,455.684210526316
"03","12","2015",406.765550239234,478.765550239235
"03","13","2015",359.397129186603,454.650717703349
"03","14","2015",341.483253588517,456.459330143541
"03","15","2015",327.186602870813,431.827751196172
"03","16","2015",348.717703349282,411.157894736842
"03","17","2015",321.674641148325,322.019138755981
"03","18","2015",248.8995215311,305.741626794258
"03","19","2015",NA,385.320574162679
"03","20","2015",321.933014354067,456.028708133971
"03","21","2015",340.708133971292,407.368421052632
"03","22","2015",311.684210526316,420.631578947368
"03","23","2015",282.918660287081,384.631578947368
"03","24","2015",328.306220095694,426.315789473684
"03","25","2015",301.866028708134,407.626794258373
"03","26","2015",290.928229665072,422.698564593301
"03","27","2015",319.349282296651,452.325358851675
"03","28","2015",247.693779904306,349.320574162679
"03","29","2015",125.483253588517,172.851674641148
"03","30","2015",275.77033492823,332.44019138756
"03","31","2015",256.909090909091,433.980861244019
"04","01","2015",309.272727272727,439.665071770335
"04","02","2015",304.966507177034,415.205741626794
"04","03","2015",290.153110047847,357.674641148325
"04","04","2015",329.942583732057,449.913875598086
"04","05","2015",310.736842105263,412.191387559809
"04","06","2015",227.540669856459,440.095693779904
"04","07","2015",263.368421052632,421.320574162679
"04","08","2015",162.430622009569,310.306220095694
"04","09","2015",282.574162679426,422.784688995215
"04","10","2015",267.588516746411,438.459330143541
"04","11","2015",NA,329.942583732057
"04","12","2015",249.502392344498,377.483253588517
"04","13","2015",211.607655502392,339.502392344498
"04","14","2015",284.985645933014,312.631578947368
"04","15","2015",220.047846889952,286.105263157895
"04","16","2015",133.578947368421,210.488038277512
"04","17","2015",198.344497607656,281.023923444976
"04","18","2015",365.942583732057,524.239234449761
"04","19","2015",NA,280.679425837321
"04","20","2015",253.033492822967,330.88995215311
"04","21","2015",357.071770334928,422.00956937799
"04","22","2015",356.985645933014,475.234449760766
"04","23","2015",350.870813397129,503.827751196172
"04","24","2015",309.358851674641,457.665071770335
"04","25","2015",185.856459330144,244.765550239234
"04","26","2015",321.846889952153,456.200956937799
"04","27","2015",299.196172248804,510.631578947368
"04","28","2015",340.363636363636,447.416267942584
"04","29","2015",268.966507177034,353.023923444976
"04","30","2015",120.315789473684,189.129186602871
"05","01","2015",288.861244019139,358.966507177034
"05","02","2015",266.468899521531,374.468899521531
"05","03","2015",297.301435406699,472.478468899522
"05","04","2015",330.459330143541,464.124401913876
"05","05","2015",211.177033492823,347.942583732057
"05","06","2015",319.177033492823,414.516746411483
"05","07","2015",335.712918660287,484.708133971292
"05","08","2015",321.846889952153,426.488038277512
"05","09","2015",255.358851674641,345.358851674641
"05","10","2015",272.755980861244,350.00956937799
"05","11","2015",262.593301435407,378.947368421053
"05","12","2015",343.55023923445,425.712918660287
"05","13","2015",245.799043062201,373.952153110048
"05","14","2015",219.1004784689,320.727272727273
"05","15","2015",284.727272727273,345.444976076555
"05","16","2015",247.435406698565,326.842105263158
"05","17","2015",232.019138755981,249.157894736842
"05","18","2015",188.181818181818,258.028708133971
"05","19","2015",263.282296650718,304.277511961722
"05","20","2015",232.44976076555,362.928229665072
"05","21","2015",186.545454545455,238.736842105263
"05","22","2015",115.923444976077,151.578947368421
"05","23","2015",NA,401.684210526316
"05","24","2015",263.454545454545,340.622009569378
"05","25","2015",295.751196172249,328.306220095694
"05","26","2015",NA,320.985645933014
"05","27","2015",NA,421.234449760766
"05","28","2015",NA,133.148325358852
"05","29","2015",NA,376.44976076555
"05","30","2015",NA,347.942583732057
"05","31","2015",284.727272727273,456.545454545455
"06","01","2015",259.406698564593,372.574162679426
"06","02","2015",338.382775119617,479.971291866029
"06","03","2015",294.631578947368,416.325358851675
"06","04","2015",254.842105263158,301.090909090909
"06","05","2015",187.234449760766,231.33014354067
"06","06","2015",254.755980861244,317.799043062201
"06","07","2015",195.588516746411,223.234449760766
"06","08","2015",254.411483253589,333.387559808612
"06","09","2015",271.464114832536,346.564593301435
"06","10","2015",253.894736842105,329.253588516746
"06","11","2015",239.942583732057,335.712918660287
"06","12","2015",307.808612440191,467.052631578947
"06","13","2015",340.966507177034,509.081339712919
"06","14","2015",242.181818181818,437.942583732057
"06","15","2015",336.143540669856,458.612440191388
"06","16","2015",320.899521531101,484.363636363636
"06","17","2015",273.789473684211,374.468899521531
"06","18","2015",299.540669856459,420.028708133971
"06","19","2015",363.875598086124,503.483253588517
"06","20","2015",306.172248803828,417.703349282297
"06","21","2015",251.655502392345,320.555023923445
"06","22","2015",179.311004784689,235.808612440191
"06","23","2015",333.387559808612,455.942583732057
"06","24","2015",368.784688995215,498.832535885167
"06","25","2015",348.803827751196,490.047846889952
"06","26","2015",364.564593301435,501.588516746412
"06","27","2015",350.870813397129,451.894736842105
"06","28","2015",337.521531100479,441.473684210526
"06","29","2015",281.11004784689,384.028708133971
"06","30","2015",340.019138755981,464.899521531101
"07","01","2015",344.153110047847,487.980861244019
"07","02","2015",333.129186602871,436.995215311005
"07","03","2015",330.631578947368,469.894736842105
"07","04","2015",261.99043062201,424.851674641148
"07","05","2015",273.789473684211,389.626794258373
"07","06","2015",237.961722488038,373.435406698565
"07","07","2015",214.535885167464,259.665071770335
"07","08","2015",270.775119617225,357.157894736842
"07","09","2015",168.976076555024,358.363636363636
"07","10","2015",283.349282296651,400.478468899522
"07","11","2015",180.602870813397,278.00956937799
"07","12","2015",155.023923444976,202.564593301435
"07","13","2015",NA,342.344497607656
"07","14","2015",169.923444976077,260.354066985646
"07","15","2015",118.593301435407,182.755980861244
"07","16","2015",202.22009569378,281.282296650718
"07","17","2015",326.66985645933,453.186602870813
"07","18","2015",98.7846889952153,182.239234449761
"07","19","2015",305.397129186603,352.421052631579
"07","20","2015",232.105263157895,355.004784688995
"07","21","2015",274.995215311005,345.272727272727
"07","22","2015",NA,295.492822966507
"07","23","2015",204.88995215311,323.052631578947
"07","24","2015",330.028708133971,517.521531100479
"07","25","2015",312.976076555024,511.492822966507
"07","26","2015",321.588516746412,486.258373205742
"07","27","2015",137.023923444976,189.732057416268
"07","28","2015",265.090909090909,419.081339712919
"07","29","2015",307.205741626794,401.684210526316
"07","30","2015",181.636363636364,296.870813397129
"07","31","2015",188.698564593301,322.363636363636
"08","01","2015",338.296650717703,474.545454545455
"08","02","2015",266.038277511962,462.746411483254
"08","03","2015",291.961722488038,496.421052631579
"08","04","2015",307.377990430622,441.732057416268
"08","05","2015",278.095693779904,522.861244019139
"08","06","2015",251.052631578947,438.803827751196
"08","07","2015",220.995215311005,412.535885167464
"08","08","2015",210.66028708134,305.138755980861
"08","09","2015",NA,210.918660287081
"08","10","2015",NA,459.473684210526
"08","11","2015",NA,468.344497607656
"08","12","2015",NA,497.023923444976
"08","13","2015",180.861244019139,246.746411483254
"08","14","2015",395.827751196172,418.133971291866
"08","15","2015",263.11004784689,414.344497607656
"08","16","2015",318.66028708134,369.645933014354
"08","17","2015",385.751196172249,394.191387559809
"08","18","2015",396.861244019139,405.99043062201
"08","19","2015",375.33014354067,469.464114832536
"08","20","2015",321.416267942584,455.253588516746
"08","21","2015",416.928229665072,493.837320574163
"08","22","2015",213.674641148325,323.827751196172
"08","23","2015",191.885167464115,270.688995215311
"08","24","2015",334.593301435407,345.703349282297
"08","25","2015",265.77990430622,280.162679425837
"08","26","2015",370.765550239234,386.784688995215
"08","27","2015",242.526315789474,340.191387559809
"08","28","2015",290.66985645933,318.574162679426
"08","29","2015",378.258373205742,448.105263157895
"08","30","2015",422.956937799043,481.349282296651
"08","31","2015",349.837320574163,400.736842105263
"09","01","2015",344.755980861244,441.387559808612
"09","02","2015",246.401913875598,231.244019138756
"09","03","2015",156.66028708134,173.971291866029
"09","04","2015",341.483253588517,446.985645933014
"09","05","2015",249.846889952153,265.349282296651
"09","06","2015",266.727272727273,352.334928229665
"09","07","2015",327.961722488038,348.373205741627
"09","08","2015",283.090909090909,402.200956937799
"09","09","2015",346.995215311005,409.349282296651
"09","10","2015",229.435406698565,221.253588516746
"09","11","2015",166.22009569378,183.789473684211
"09","12","2015",352.162679425837,442.937799043062
"09","13","2015",358.363636363636,471.014354066986
"09","14","2015",302.038277511962,428.468899521531
"09","15","2015",338.124401913876,471.531100478469
"09","16","2015",316.334928229665,430.363636363636
"09","17","2015",148.047846889952,183.272727272727
"09","18","2015",369.043062200957,441.387559808612
"09","19","2015",338.899521531101,424.162679425837
"09","20","2015",167.425837320574,243.215311004785
"09","21","2015",294.200956937799,495.818181818182
"09","22","2015",306.688995215311,421.320574162679
"09","23","2015",273.617224880383,388.421052631579
"09","24","2015",164.66985645933,176.813397129187
"09","25","2015",310.564593301435,385.578947368421
"09","26","2015",192.22966507177,205.751196172249
"09","27","2015",347.081339712919,385.492822966507
"09","28","2015",368.00956937799,478.593301435407
"09","29","2015",258.717703349282,332.095693779904
"09","30","2015",377.741626794258,399.703349282297
"10","01","2015",155.368421052632,260.181818181818
"10","02","2015",328.650717703349,421.751196172249
"10","03","2015",307.464114832536,414.516746411483
"10","04","2015",344.153110047847,438.717703349282
"10","05","2015",292.650717703349,447.502392344498
"10","06","2015",176.555023923445,342.947368421053
"10","07","2015",142.535885167464,168.88995215311
"10","08","2015",313.751196172249,205.320574162679
"10","09","2015",181.894736842105,197.483253588517
"10","10","2015",323.913875598086,NA
"10","11","2015",327.444976076555,NA
"10","12","2015",273.875598086124,NA
"10","13","2015",261.818181818182,NA
"10","14","2015",203.511961722488,NA
"10","15","2015",306.775119617225,482.468899521531
"10","16","2015",181.722488038278,NA
"10","17","2015",273.531100478469,440.526315789474
"10","18","2015",299.971291866029,NA
"10","19","2015",297.732057416268,484.363636363636
"10","20","2015",282.22966507177,460.248803827751
"10","21","2015",360.516746411483,NA
"10","22","2015",296.181818181818,NA
"10","23","2015",300.401913875598,NA
"10","24","2015",244.076555023923,20.5837320574163
"10","25","2015",265.521531100479,21.3588516746412
"10","26","2015",255.1004784689,147.703349282297
"10","27","2015",277.751196172249,NA
"10","28","2015",320.038277511962,21.3588516746412
"10","29","2015",293.425837320574,NA
"10","30","2015",268.622009569378,NA
"10","31","2015",306.602870813397,NA
"11","01","2015",243.818181818182,NA
"11","02","2015",238.047846889952,NA
"11","03","2015",373.004784688995,NA
"11","04","2015",347.511961722488,NA
"11","05","2015",212.468899521531,NA
"11","06","2015",199.033492822967,NA
"11","07","2015",288.688995215311,NA
"11","08","2015",153.387559808612,NA
"11","09","2015",111.875598086124,NA
"11","10","2015",279.387559808612,NA
"11","11","2015",214.363636363636,NA
"11","12","2015",NA,NA
"11","13","2015",NA,NA
"11","14","2015",NA,NA
"11","15","2015",NA,NA
"11","16","2015",NA,NA
"11","17","2015",NA,NA
"11","18","2015",NA,NA
"11","19","2015",NA,310.306220095694
"11","20","2015",NA,334.679425837321
"11","21","2015",NA,392.124401913876
"11","22","2015",NA,381.272727272727
"11","23","2015",NA,424.765550239234
"11","24","2015",NA,374.038277511962
"11","25","2015",NA,384.459330143541
"11","26","2015",NA,407.971291866029
"11","27","2015",NA,299.282296650718
"11","28","2015",NA,156.401913875598
"11","29","2015",NA,460.937799043062
"11","30","2015",NA,278.612440191388
"12","01","2015",NA,187.492822966507
"12","02","2015",NA,361.636363636364
"12","03","2015",NA,178.966507177033
"12","04","2015",NA,285.846889952153
"12","05","2015",NA,412.708133971292
"12","06","2015",NA,430.794258373206
"12","07","2015",NA,303.33014354067
"12","08","2015",NA,193.952153110048
"12","09","2015",NA,299.368421052632
"12","10","2015",NA,367.234449760766
"12","11","2015",NA,328.995215311005
"12","12","2015",NA,304.277511961722
"12","13","2015",NA,172.851674641148
"12","14","2015",NA,237.186602870813
"12","15","2015",NA,232.44976076555
"12","16","2015",NA,303.502392344498
"12","17","2015",NA,248.382775119617
"12","18","2015",NA,256.995215311005
"12","19","2015",NA,398.66985645933
"12","20","2015",NA,339.33014354067
"12","21","2015",NA,359.655502392344
"12","22","2015",NA,376.191387559809
"12","23","2015",NA,367.665071770335
"12","24","2015",NA,405.215311004785
"12","25","2015",NA,431.311004784689
"12","26","2015",NA,393.244019138756
"12","27","2015",NA,387.215311004785
"12","28","2015",NA,361.11961722488
"12","29","2015",NA,366.803827751196
"12","30","2015",NA,399.014354066986
"12","31","2015",NA,396.086124401914
